mode,variant,split,recording_id,class_id,score,pred
PC float32,noise_snr0db,test,0003_0397s_shot_019_ch1,1,0.988500714302063,1
PC float32,noise_snr0db,test,0005_0580s_shot_006_ch1,1,0.9996030330657959,1
PC float32,noise_snr0db,test,0005_0607s_shot_150_ch1,1,0.9729843735694885,1
PC float32,noise_snr0db,test,0005_0631s_shot_173_ch1,1,0.9676181674003601,1
PC float32,noise_snr0db,test,0005_0632s_shot_176_ch1,1,0.997266948223114,1
PC float32,noise_snr0db,test,0005_0662s_shot_201_ch1,1,0.999671459197998,1
PC float32,noise_snr0db,test,0005_0685s_shot_220_ch1,1,0.9946444630622864,1
PC float32,noise_snr0db,test,0005_0700s_shot_037_ch1,1,0.9880867004394531,1
PC float32,noise_snr0db,test,0011_0226s_shot_011_ch1,1,0.09385379403829575,0
PC float32,noise_snr0db,test,0011_0333s_shot_018_ch1,1,0.10105445235967636,0
PC float32,noise_snr0db,test,171236__alukahn__gunshot2_uid-fcn21d,0,1.7818262490476577e-11,0
PC float32,noise_snr0db,test,371041__morganpurkis__single-gunshot-3_uid-1k053k,0,5.535845653409366e-12,0
PC float32,noise_snr0db,test,384687__morganpurkis__single-gunshot-42_uid-u9d6r1,0,7.096613574564259e-11,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-kwsehz,0,4.477038861479818e-24,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-pjl13d,0,1.1554549905843509e-13,0
PC float32,noise_snr0db,test,402008__eardeer__gunshot__high_3_uid-4j4q67,0,3.159195452982766e-13,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-6aezru,0,3.3269400884129227e-23,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-byjlki,0,1.380339444232477e-25,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-garl1l,0,3.401162117718995e-23,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-l3ibfo,0,5.56915351811371e-23,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-qe3eyz,0,3.56010717715708e-23,0
PC float32,noise_snr0db,test,405132__fstagi__gunshots_uid-xcyi0z,0,1.0345190145071709e-13,0
PC float32,noise_snr0db,test,51470__smcameron__synthetic_gunshot_2_uid-vatpwv,0,4.138867581993111e-10,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-al1o0i,0,2.023535961188927e-13,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-es96l9,0,0.00011104086297564209,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-j3vsmz,0,7.381485288456002e-13,0
PC float32,noise_snr0db,test,519623__nathanchurchyard__gunshots_uid-kvxx3q,0,2.215085670442818e-09,0
PC float32,noise_snr0db,test,683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-tmmoay,0,1.0266826002571883e-15,0
PC float32,noise_snr0db,test,Amusement_Park Ambiance -SoundBible_uid-2t9w3e,0,5.146091750429446e-14,0
PC float32,noise_snr0db,test,Amusement_Park Ambiance -SoundBible_uid-jwv6lq,0,4.2475697031906304e-14,0
PC float32,noise_snr0db,test,Amusement_Park Ambiance -SoundBible_uid-l24o63,0,3.098300782600205e-11,0
PC float32,noise_snr0db,test,Background_Noise-SoundBible_uid-m7qaag,0,2.8179064637257056e-10,0
PC float32,noise_snr0db,test,Background_Noise-SoundBible_uid-mnn2bm,0,1.3119331142286139e-11,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-b8uks2,0,1.5607654417291523e-28,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-evaiic,0,3.322489079378836e-30,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-l7n0jt,0,1.220904211873331e-32,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-omv54z,0,7.497582035845549e-21,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-p90ljg,0,0.0,0
PC float32,noise_snr0db,test,Big_door_closed-Clemens_F-941522533_uid-n02it9,0,2.423722301417991e-13,0
PC float32,noise_snr0db,test,Cellar_Door Slam Shut-SoundBible_uid-pg4dq8,0,4.2557553131258657e-16,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-87yimc,0,7.296198209094204e-17,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-8vk0wx,0,2.1691151750203447e-14,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-mxbe2e,0,3.494398725933934e-08,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-q0srdn,0,3.533157170356057e-15,0
PC float32,noise_snr0db,test,City_Ambiance-SoundBible_uid-8yrqh9,0,3.155441674011078e-14,0
PC float32,noise_snr0db,test,City_Ambiance-SoundBible_uid-t8xlgr,0,4.0459286077737826e-26,0
PC float32,noise_snr0db,test,Classroom_Ambiance-SoundBible_uid-q49pv1,0,2.9869887119282623e-10,0
PC float32,noise_snr0db,test,Classroom_Ambiance-SoundBible_uid-qfbdk0,0,1.0042105813568014e-08,0
PC float32,noise_snr0db,test,Classroom_Ambiance-SoundBible_uid-uu3ewb,0,2.4240321749857685e-07,0
PC float32,noise_snr0db,test,Classroom_Ambiance-SoundBible_uid-xdl758,0,2.436568422581331e-07,0
PC float32,noise_snr0db,test,Close_Vault_Or_Jail_Door-SoundBible_uid-lasl2n,0,6.231287708047262e-10,0
PC float32,noise_snr0db,test,Dog_Barking-SoundBible_uid-3uyzqt,0,1.075265495861007e-29,0
PC float32,noise_snr0db,test,Dog_Barking-SoundBible_uid-udwefz,0,5.316434161339678e-31,0
PC float32,noise_snr0db,test,Dogs_Barking-SoundBible_uid-0ftva8,0,1.3744226169634701e-33,0
PC float32,noise_snr0db,test,Dogs_Barking-SoundBible_uid-itlawo,0,2.4724693810404734e-28,0
PC float32,noise_snr0db,test,Dogs_Barking-SoundBible_uid-k8qbi9,0,2.383442313919365e-30,0
