mode,variant,split,recording_id,class_id,score,pred
PC float32,noise_snr0db,test,0003_0397s_shot_019_ch1,1,0.9999994039535522,1
PC float32,noise_snr0db,test,0005_0580s_shot_006_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0607s_shot_150_ch1,1,0.9999999403953552,1
PC float32,noise_snr0db,test,0005_0631s_shot_173_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0632s_shot_176_ch1,1,0.9999999403953552,1
PC float32,noise_snr0db,test,0005_0662s_shot_201_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0685s_shot_220_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0700s_shot_037_ch1,1,1.0,1
PC float32,noise_snr0db,test,0011_0226s_shot_011_ch1,1,0.5453228950500488,1
PC float32,noise_snr0db,test,0011_0333s_shot_018_ch1,1,0.11928422749042511,0
PC float32,noise_snr0db,test,171236__alukahn__gunshot2_uid-fcn21d,0,2.801192062986982e-22,0
PC float32,noise_snr0db,test,371041__morganpurkis__single-gunshot-3_uid-1k053k,0,4.911007219875227e-25,0
PC float32,noise_snr0db,test,384687__morganpurkis__single-gunshot-42_uid-u9d6r1,0,3.7794451693845445e-25,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-kwsehz,0,0.0,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-pjl13d,0,0.0,0
PC float32,noise_snr0db,test,402008__eardeer__gunshot__high_3_uid-4j4q67,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-6aezru,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-byjlki,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-garl1l,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-l3ibfo,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-qe3eyz,0,0.0,0
PC float32,noise_snr0db,test,405132__fstagi__gunshots_uid-xcyi0z,0,1.639001314420497e-23,0
PC float32,noise_snr0db,test,51470__smcameron__synthetic_gunshot_2_uid-vatpwv,0,4.5037882756560066e-08,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-al1o0i,0,1.2910311536090288e-35,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-es96l9,0,1.7571910723365725e-12,0
