mode,variant,split,recording_id,class_id,score,pred
PC float32,noise_snr0db,test,0003_0397s_shot_019_ch1,1,0.9998791813850403,1
PC float32,noise_snr0db,test,0005_0580s_shot_006_ch1,1,0.9999999403953552,1
PC float32,noise_snr0db,test,0005_0607s_shot_150_ch1,1,0.9107310175895691,1
PC float32,noise_snr0db,test,0005_0631s_shot_173_ch1,1,0.9983760714530945,1
PC float32,noise_snr0db,test,0005_0632s_shot_176_ch1,1,0.9967314600944519,1
PC float32,noise_snr0db,test,0005_0662s_shot_201_ch1,1,0.9999939203262329,1
PC float32,noise_snr0db,test,0005_0685s_shot_220_ch1,1,0.9666162729263306,1
PC float32,noise_snr0db,test,0005_0700s_shot_037_ch1,1,0.999417781829834,1
PC float32,noise_snr0db,test,0011_0226s_shot_011_ch1,1,0.015328073874115944,0
PC float32,noise_snr0db,test,0011_0333s_shot_018_ch1,1,0.3694583773612976,0
PC float32,noise_snr0db,test,171236__alukahn__gunshot2_uid-fcn21d,0,1.1834815896380468e-12,0
PC float32,noise_snr0db,test,371041__morganpurkis__single-gunshot-3_uid-1k053k,0,2.0048068760658566e-10,0
PC float32,noise_snr0db,test,384687__morganpurkis__single-gunshot-42_uid-u9d6r1,0,2.7938619950873544e-07,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-kwsehz,0,1.685881107783511e-17,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-pjl13d,0,1.131053584124686e-12,0
PC float32,noise_snr0db,test,402008__eardeer__gunshot__high_3_uid-4j4q67,0,7.34238567162834e-15,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-6aezru,0,5.1383868346903074e-20,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-byjlki,0,1.6944739271951366e-19,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-garl1l,0,3.4503816537557916e-20,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-l3ibfo,0,2.063476859892666e-22,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-qe3eyz,0,4.901972198712505e-23,0
PC float32,noise_snr0db,test,405132__fstagi__gunshots_uid-xcyi0z,0,9.696276420667616e-11,0
PC float32,noise_snr0db,test,51470__smcameron__synthetic_gunshot_2_uid-vatpwv,0,3.970152206989042e-09,0
