mode,variant,split,recording_id,class_id,score,pred
PC float32,noise_snr0db,test,0003_0397s_shot_019_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0580s_shot_006_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0607s_shot_150_ch1,1,0.9999999403953552,1
PC float32,noise_snr0db,test,0005_0631s_shot_173_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0632s_shot_176_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0662s_shot_201_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0685s_shot_220_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0700s_shot_037_ch1,1,1.0,1
PC float32,noise_snr0db,test,0011_0226s_shot_011_ch1,1,0.870347261428833,1
PC float32,noise_snr0db,test,0011_0333s_shot_018_ch1,1,0.04160897433757782,0
PC float32,noise_snr0db,test,171236__alukahn__gunshot2_uid-fcn21d,0,0.0,0
PC float32,noise_snr0db,test,371041__morganpurkis__single-gunshot-3_uid-1k053k,0,2.72340880001038e-23,0
PC float32,noise_snr0db,test,384687__morganpurkis__single-gunshot-42_uid-u9d6r1,0,1.178414184750182e-30,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-kwsehz,0,0.0,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-pjl13d,0,0.0,0
PC float32,noise_snr0db,test,402008__eardeer__gunshot__high_3_uid-4j4q67,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-6aezru,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-byjlki,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-garl1l,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-l3ibfo,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-qe3eyz,0,0.0,0
PC float32,noise_snr0db,test,405132__fstagi__gunshots_uid-xcyi0z,0,6.803871664989672e-23,0
PC float32,noise_snr0db,test,51470__smcameron__synthetic_gunshot_2_uid-vatpwv,0,2.1114225035034906e-08,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-al1o0i,0,1.345172483383047e-34,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-es96l9,0,5.316480840056892e-21,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-j3vsmz,0,2.367359993130568e-36,0
PC float32,noise_snr0db,test,519623__nathanchurchyard__gunshots_uid-kvxx3q,0,2.2776236196513598e-36,0
PC float32,noise_snr0db,test,683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-tmmoay,0,4.699011414444601e-22,0
PC float32,noise_snr0db,test,Amusement_Park Ambiance -SoundBible_uid-2t9w3e,0,2.9130878803158754e-23,0
PC float32,noise_snr0db,test,Amusement_Park Ambiance -SoundBible_uid-jwv6lq,0,7.910826453800476e-33,0
PC float32,noise_snr0db,test,Amusement_Park Ambiance -SoundBible_uid-l24o63,0,1.7384385042618078e-09,0
PC float32,noise_snr0db,test,Background_Noise-SoundBible_uid-m7qaag,0,4.256215432729339e-21,0
PC float32,noise_snr0db,test,Background_Noise-SoundBible_uid-mnn2bm,0,2.750736887572777e-28,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-b8uks2,0,0.0,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-evaiic,0,0.0,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-l7n0jt,0,0.0,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-omv54z,0,0.0,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-p90ljg,0,0.0,0
PC float32,noise_snr0db,test,Big_door_closed-Clemens_F-941522533_uid-n02it9,0,0.0,0
PC float32,noise_snr0db,test,Cellar_Door Slam Shut-SoundBible_uid-pg4dq8,0,1.6550359493113204e-37,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-87yimc,0,0.0,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-8vk0wx,0,0.0,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-mxbe2e,0,2.799601692418497e-36,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-q0srdn,0,0.0,0
PC float32,noise_snr0db,test,City_Ambiance-SoundBible_uid-8yrqh9,0,0.0,0
PC float32,noise_snr0db,test,City_Ambiance-SoundBible_uid-t8xlgr,0,0.0,0
PC float32,noise_snr0db,test,Classroom_Ambiance-SoundBible_uid-q49pv1,0,2.1843380437758242e-08,0
PC float32,noise_snr0db,test,Classroom_Ambiance-SoundBible_uid-qfbdk0,0,5.062634045316372e-06,0
