mode,variant,split,recording_id,class_id,score,pred
PC float32,noise_snr0db,test,0003_0397s_shot_019_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0580s_shot_006_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0607s_shot_150_ch1,1,0.9999908208847046,1
PC float32,noise_snr0db,test,0005_0631s_shot_173_ch1,1,0.9999997615814209,1
PC float32,noise_snr0db,test,0005_0632s_shot_176_ch1,1,0.9999975562095642,1
PC float32,noise_snr0db,test,0005_0662s_shot_201_ch1,1,1.0,1
PC float32,noise_snr0db,test,0005_0685s_shot_220_ch1,1,0.9999894499778748,1
PC float32,noise_snr0db,test,0005_0700s_shot_037_ch1,1,1.0,1
PC float32,noise_snr0db,test,0011_0226s_shot_011_ch1,1,0.08502737432718277,0
PC float32,noise_snr0db,test,0011_0333s_shot_018_ch1,1,0.8974484801292419,1
PC float32,noise_snr0db,test,171236__alukahn__gunshot2_uid-fcn21d,0,0.0,0
PC float32,noise_snr0db,test,371041__morganpurkis__single-gunshot-3_uid-1k053k,0,2.0615696466593312e-25,0
PC float32,noise_snr0db,test,384687__morganpurkis__single-gunshot-42_uid-u9d6r1,0,1.3522442714186678e-11,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-kwsehz,0,0.0,0
PC float32,noise_snr0db,test,384689__dobroide__20170318gunshotparadiso_uid-pjl13d,0,0.0,0
PC float32,noise_snr0db,test,402008__eardeer__gunshot__high_3_uid-4j4q67,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-6aezru,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-byjlki,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-garl1l,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-l3ibfo,0,0.0,0
PC float32,noise_snr0db,test,402791__acidsnowflake__ak47-and-various-other-gunshots-at-indoor-shooting-range_uid-qe3eyz,0,0.0,0
PC float32,noise_snr0db,test,405132__fstagi__gunshots_uid-xcyi0z,0,6.892274447254614e-22,0
PC float32,noise_snr0db,test,51470__smcameron__synthetic_gunshot_2_uid-vatpwv,0,1.8162221726569783e-10,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-al1o0i,0,0.0,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-es96l9,0,1.3056996456262127e-11,0
PC float32,noise_snr0db,test,518181__bolkmar__fx-gunshot_uid-j3vsmz,0,0.0,0
PC float32,noise_snr0db,test,519623__nathanchurchyard__gunshots_uid-kvxx3q,0,1.610527675869384e-24,0
PC float32,noise_snr0db,test,683312__pnmcarrierailfan__pistol-gunshot-mix-weapons_uid-tmmoay,0,3.5245500020491404e-18,0
PC float32,noise_snr0db,test,Amusement_Park Ambiance -SoundBible_uid-2t9w3e,0,1.2461222482879733e-21,0
PC float32,noise_snr0db,test,Amusement_Park Ambiance -SoundBible_uid-jwv6lq,0,7.440399974209505e-36,0
PC float32,noise_snr0db,test,Amusement_Park Ambiance -SoundBible_uid-l24o63,0,7.844010272047008e-14,0
PC float32,noise_snr0db,test,Background_Noise-SoundBible_uid-m7qaag,0,4.2627031298270405e-19,0
PC float32,noise_snr0db,test,Background_Noise-SoundBible_uid-mnn2bm,0,8.405094083560336e-22,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-b8uks2,0,0.0,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-evaiic,0,0.0,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-l7n0jt,0,0.0,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-omv54z,0,0.0,0
PC float32,noise_snr0db,test,Bi_Polar_Uncle-ScanMan-1810098860_uid-p90ljg,0,0.0,0
PC float32,noise_snr0db,test,Big_door_closed-Clemens_F-941522533_uid-n02it9,0,0.0,0
PC float32,noise_snr0db,test,Cellar_Door Slam Shut-SoundBible_uid-pg4dq8,0,3.8745706356796187e-38,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-87yimc,0,0.0,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-8vk0wx,0,0.0,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-mxbe2e,0,0.0,0
PC float32,noise_snr0db,test,Citty_Traffic Ambiance-SoundBible_uid-q0srdn,0,0.0,0
PC float32,noise_snr0db,test,City_Ambiance-SoundBible_uid-8yrqh9,0,0.0,0
PC float32,noise_snr0db,test,City_Ambiance-SoundBible_uid-t8xlgr,0,0.0,0
PC float32,noise_snr0db,test,Classroom_Ambiance-SoundBible_uid-q49pv1,0,2.014003719352786e-08,0
PC float32,noise_snr0db,test,Classroom_Ambiance-SoundBible_uid-qfbdk0,0,4.207231839602321e-17,0
